control 1	control 2	control 3	control 4	control 5	control 6	IL-17+TNFa 1	IL-17+TNFa 2	IL-17+TNFa 3	IL-17+TNFa 4	IL-17+TNFa 5	IL-17+TNFa 6
PLAGL1	2.95575820572019	2.21337831388446	3.05533160746013	2.33657169768746	3.28378244298938	3.52637865323788	2.34579587407581	2.10541063524367	2.38507933540958	2.54299581769004	2.86933897701529	3.20675031091203
PLAGL2	4.89296551007078	4.66295189215955	4.43026164628308	4.36165737997482	4.77547399894273	5.18297452105902	4.98248060254921	4.5336919371316	5.26014026990211	5.22412859138619	5.20315611806239	4.7478548540903
PLAT	2.85540636806966	3.21467333560814	3.81353493015225	5.18436550391889	2.53142131649129	-0.0547092499364526	6.23715761082318	7.34921252721032	7.82263148849652	8.64521999357596	7.16627019124351	4.58172266791195
PLAU	2.61741728049357	4.01990243677849	3.42839785718045	4.7511046510735	4.08852984854655	1.45130230064976	4.7930301995385	5.84571285989348	5.565641790416	7.5684447962391	6.09275032232097	0.558597638158248
PLAUR	2.3322603350998	2.38983307809841	2.13349339549817	1.77452341778151	3.18543499895034	1.25108035556808	3.90414698029489	3.92508065300473	3.46215470447822	4.51478970219751	3.95628365698454	2.01530372972811
PLB1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
PLBD1	4.45994653004269	4.31926622906597	4.44890120355697	4.25747877910224	4.44088391086515	4.03672576588222	4.66368017886382	4.59480088709554	4.47918035562628	4.40619917711787	4.57561301220352	4.8845638132147
PLBD2	2.0789487991949	1.70037519106153	1.67638922442374	1.66644596670594	1.9471299792043	2.83360077949448	2.44933436866936	1.66192378528847	1.48166217436706	2.54299581769004	2.89038641025105	2.10252373958916
PLCB1	1.99757930732512	1.80372367507087	1.73831315791975	1.98713998930682	1.50584690130166	2.42135843064103	1.72260092883381	0.846230783238242	1.0318862599201	0.913945211855509	0.954516838895699	2.57468878434203
PLCB2	-0.658206380037426	1.61769550288734	0.382789839626859	-0.978698860935522	1.79978956149129	-3.15400561093548	-3.15400561093548	1.74269321903267	-0.0217765338962796	-3.15400561093548	1.93251885423027	-0.698458671354633
PLCB3	4.18006058052453	4.26143716896673	4.15176375521495	4.16518243789213	4.53041398553542	4.77223237755105	4.30993998452605	3.88560831837063	4.70972776992158	4.42167201476543	4.60137080057228	3.42550550598051
PLCB4	1.56103316077798	4.90588190637521	3.84905308668437	4.72440090190907	2.89517541846353	4.61839275094754	2.75669022005646	5.15002649176863	-2.07696909509392	-1.13516738657939	3.71807864378061	4.79836621069941
PLCD1	4.46373871231612	4.00913045705151	3.64594794762683	3.88076322833385	3.94561942215805	4.46943217563478	2.76817861229855	2.36980301642419	2.99393143712171	3.59192140606622	3.40362491337634	2.27765000710853
PLCD3	3.61100605258525	3.00296483056728	1.35922137925953	3.1859798766472	3.7182949351732	4.05529470467005	3.16571983212816	2.65707418519182	3.39535222021145	3.78971562861568	3.62696619259377	2.49955070709276
PLCD4	3.02925272719196	2.05481576897111	2.55081706343879	2.45824790803857	2.69525279390295	2.36293007394107	-3.15400561093548	-1.37459559455998	-3.15400561093547	-3.15400561093548	-0.623084711750756	-3.15400561093547
PLCE1	5.57846517035105	5.29094841050332	5.51981260860853	5.68855068986837	5.59233507351386	5.93552121219712	4.74732439132518	4.43080150731527	5.06440855795887	5.25252619810597	5.30267885099266	5.10546849520548
PLCG1	4.78495502754105	4.72351292815561	4.73747912232999	4.81577845299354	4.36053097026179	5.03801720701589	4.66981828212546	4.13039686527833	5.35327867033619	5.06572980251241	4.84184253435948	4.5228580145719
PLCG2	3.29919797741931	3.11772190184206	2.80345190591168	2.44522414224702	3.15110405450372	2.99619991925191	3.82385141355516	2.92276954575436	3.35197327112501	2.09921370633903	3.08552062045944	2.92983818783385
PLCH1	5.38605479018949	5.74499621384308	5.70953373529017	4.88009853855386	4.6973307140113	5.76362883918856	4.92974640844372	5.28761982468113	4.66788761043777	4.0307553240198	3.41819092344018	4.92341162109629
PLCH2	-1.53934144092778	-3.15400561093548	-3.15400561093548	0.375872004056638	0.174402903847448	1.16250345190497	0.0439184395117286	-3.15400561093548	-3.15400561093547	0.869503984014427	-3.15400561093548	-3.15400561093547
PLCL1	-2.13167222902314	-2.5338212663461	-1.98551670049643	-3.15400561093547	-3.15400561093547	-1.33706370224473	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.61942497858341
PLCL2	2.0985937807817	3.06668817303213	2.77418816341703	2.14044585007069	1.96700196073432	3.552756447246	3.01957243973538	3.48892998067907	3.17410216551536	3.09954511263562	2.62754487164509	3.87525486919718
PLCXD1	3.10890315376739	2.97001561448592	2.17886285521061	2.17240946151358	2.28457925542414	2.88986144174646	3.04812667085676	2.70825120343852	2.80096749196725	2.3783062031983	2.62754487164509	2.57468878434203
PLCXD2	-1.53934144092778	-1.76928451696525	-2.4545599573671	-1.4768306262907	-2.1889732147773	-1.97661856553436	-0.74023063144425	-0.705041524439894	-1.23781750405501	-0.674035337136155	-0.623084711750756	-0.479939949807163
PLCXD3	-1.12063386212158	-1.76928451696525	-1.98551670049643	-1.4768306262907	-0.752243248347907	-0.716821201112809	-2.58746989355282	-1.55593519757318	-1.23781750405501	-1.81698730928964	-1.87078230047805	-1.45685224766115
PLCZ1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
PLD1	5.30593462631817	4.58892634425294	5.23841459860871	4.72440090190907	4.96279155561337	3.79297991743714	5.55665260061572	5.6671149009438	5.88003019095082	5.53633246892519	5.93709702089591	5.45945907353587
PLD2	4.56606424741091	4.35798569250416	4.60247628258595	4.50347878681492	4.8006086652635	4.75340216028457	4.38274545464494	3.67536706115804	4.27601486958021	4.67830174641029	4.78678085419621	3.88020019082907
PLD3	3.32444417765857	4.06220363422384	4.23466740255934	2.92024158036499	4.51699660896816	4.0796872598909	3.94014177440292	3.85414312209891	4.41317979787742	1.5425083764478	4.39962156386911	2.72519073996221
PLD4	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
PLD5	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
PLD6	2.34875986919381	2.25043812003374	2.22284894254237	1.0619904896351	1.77745658357347	2.91718985774819	2.63647538143838	2.33114543310619	2.97117593441153	1.72818170291437	1.8913504886583	2.63444637078422
PLEC	5.87465296086272	6.2134613234568	5.26758221903383	5.36637209654374	5.68072889236503	6.77433023862546	5.95374181934941	4.59751800048364	6.12904973520348	6.26118967837724	6.04779186468866	4.48115219018626
PLEK	-2.55411584105492	-1.76928451696525	-1.98551670049643	0.137604538820817	-0.888439866815542	-0.284462043815684	-0.115842181444914	-0.249498336564575	0.442569446728828	1.65151365878145	1.53824885491268	3.37734918779162
PLEK2	3.86151637397084	3.06668817303213	3.0307959850403	3.06348828741225	3.72997198409017	3.80033742398695	4.37149131634549	3.92508065300473	4.28526881045183	4.12356024501311	4.36620650273403	4.28628717219853
PLEKHA1	5.36997867236676	5.37934453283662	5.6219021505789	5.83802685874729	5.86013257814434	5.72161963446992	4.09869183363198	5.37889136478522	5.03179174723487	4.45589083624914	4.97834078182662	4.23702160289065
PLEKHA2	2.26430787466097	3.24253227812784	1.35922137925953	2.97563908985948	3.92036156427474	4.94149821139236	2.8021048783299	3.13962176528806	2.12136404243507	3.21060097061076	3.54306204803945	3.2982695570239
PLEKHA3	4.82383279580411	4.87654959594615	5.08301548782508	4.94398955741072	4.92010520134816	4.89070400205786	4.77321183791959	5.00202114101389	4.55764918070941	4.83385416740914	4.78678085419621	5.00717352851532
PLEKHA4	3.76646607885384	4.05174404482208	3.47461156219172	4.01462365966276	3.89465361500562	3.61249146738635	3.32976526813661	2.83339132757496	3.63135211685321	4.05576231598078	3.56940227169042	2.88133300039333
PLEKHA5	6.87611957556267	6.81789670062344	6.89291908855129	6.6455909564239	6.65101714264796	7.26319948660998	6.45005905286534	6.55453788789043	6.5185491510572	6.22085376372352	6.2637982493206	6.95440543580599
PLEKHA6	-3.15400561093548	2.92487903625106	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	0.951928093090318	1.48166217436706	-3.15400561093548	-3.15400561093548	-3.15400561093547
PLEKHA7	5.38205252371379	5.3195671769267	5.19214448893716	4.99849951265765	5.41922815352299	5.65621919934157	4.7327391899976	4.08077104421145	4.78993484484763	4.59545412117894	4.51252958340799	4.5291686186948
PLEKHA8	3.44444507989162	3.25170031336791	1.73831315791975	2.84290551826293	2.8637202033849	3.5174777814272	3.08534056909286	2.19425068710058	2.40219289094765	2.81316818627647	1.64117254345693	4.13313675349025
PLEKHB1	7.31393010172571	6.96519632163356	7.22913794317949	6.6533978636634	6.95516219907419	7.28434226935952	6.54744856224461	6.40977746660537	6.7641823013698	6.1413128403243	6.18613690280081	6.56976641688986
PLEKHB2	7.16524592863083	7.17128842367631	7.38184159840131	6.87171215882551	7.14919789166348	6.94751183808159	7.15143151786165	6.85966328755841	6.82175820803332	7.10884464875009	7.34366068199434	7.21389605644391
PLEKHD1	-0.308573943672655	-0.609608225076223	-0.428280514455763	0.375872004056638	-0.40712444921081	0.741136630606587	-0.87670370631758	-0.505266040036655	-0.325508237313836	-0.325141258062418	-0.508454920479468	-0.698458671354633
PLEKHF1	3.10890315376739	3.28780071937758	3.25918048007877	3.20927786734147	2.94612311692848	3.64554714744359	3.15700678265301	2.64661726904187	2.40219289094765	2.74099767586	2.82629990855632	3.23018013171048
PLEKHF2	6.28686070252866	6.54617350166811	6.20096434532928	6.18703300150611	6.28209373702161	6.44410869583927	5.79432424298347	5.93542811965492	5.13008023675749	5.34672138691065	5.74537140164191	6.05799887909409
PLEKHG1	3.43674820395332	3.34031208371494	3.09136996490908	3.46938863200969	3.70060021439952	2.91718985774819	4.8908629268502	4.80687369909164	4.51108184120183	4.84823907360411	5.16263983238942	4.67857838202226
PLEKHG2	-3.15400561093548	0.464057164236258	-3.15400561093548	1.0619904896351	2.04386079681905	-3.15400561093548	0.601420526000496	2.13563593535079	2.41910581940483	-1.55228591563302	3.25737864892391	0.456343159500568
PLEKHG3	3.61782927072415	3.9873421636941	3.50164550450305	3.63338711067094	3.86847924173869	4.36414393017505	3.96031407270047	3.42306016225993	4.51894819670858	4.19733242172905	4.54607494107872	3.82996717011525
PLEKHG4	-0.415971005755658	1.5598201676513	1.54394766032398	0.00187963953659707	-0.627802359093426	1.48821585424703	0.0439184395117286	-3.15400561093548	-3.15400561093547	1.15518520761833	0.430070661721153	-0.203944963616315
PLEKHG4B	-3.15400561093548	-0.903195283422149	0.21869728084825	-1.4768306262907	-3.15400561093547	-3.15400561093548	-1.86541708036361	-2.29725687659454	-3.15400561093547	-2.14141950301772	-2.18618705788234	-2.61942497858341
PLEKHG5	3.95608407927112	3.64866253063165	3.42839785718045	3.59262615464138	3.88424078092369	4.09771478253484	4.08037625336939	3.59062350638038	4.34401447984608	4.30136625673822	4.27312021348733	3.71288291570326
PLEKHG6	3.63137965238323	-0.48255014804829	2.84626377371543	2.77165929690928	2.49081769260258	3.39647314172184	3.29841458615049	1.8918141115802	2.24033110447897	1.6250247049114	2.81533648694652	0.60712952295304
PLEKHG7	4.23878101283524	4.06740512854451	4.06380407937554	3.32755247116678	3.77575739218008	4.31362161811085	4.83733236365343	4.94342361682717	5.00963019485021	4.72269922734778	5.29283230592278	5.57070703829246
PLEKHH1	5.98563790631367	4.84357994362666	5.24908935970649	4.7378145601687	6.19209424790485	6.86395703021779	5.59586404840572	4.82321597265031	5.29491673424297	5.73828328567782	6.23014113464412	6.15095623301439
PLEKHH2	1.50324770664646	3.57022112959246	1.27815630856394	2.69671103017915	-3.15400561093547	3.95337843177827	3.01957243973538	3.21940258543039	-3.15400561093547	2.31342994172258	3.61437123295541	3.60947299370145
PLEKHH3	-3.15400561093548	1.90016104259005	-3.15400561093548	1.96905515264716	1.10074259211586	3.48131476506959	0.793557104053417	0.472823117576117	2.18207350420178	2.11833125148047	1.99214915428467	1.28108737186856
PLEKHJ1	4.85304172452077	4.69018222738489	5.03447646612497	4.85569821791173	4.67031319729865	5.17167217692344	4.80702132307207	4.44595708139284	5.05361801507765	4.87096069081572	5.24256556787498	4.7532558908779
PLEKHM1	3.91235267606082	2.68878508315441	-0.428280514455763	3.47580704512864	3.93051783273398	1.52420843379685	-3.15400561093548	-0.936996307821605	3.4291400801996	-1.81698730928964	4.61407926830472	-3.15400561093547
PLEKHM2	3.50458503283036	3.26081045530465	0.30307529574977	3.8415404615136	3.76444654139267	2.99619991925191	0.379705825836761	2.01073880118637	2.05798723626811	2.36235858939729	4.18643149051454	1.31069457486133
PLEKHM3	3.80882311840909	3.71645108892659	3.74731185499656	3.48219702976659	4.34162749279572	4.212463624244	3.71527498766516	3.46532382131938	2.83916917287437	3.93696150615988	3.9956646865975	3.60947299370145
PLEKHN1	0.345778451733501	0.107998276716691	-0.908119286320023	-0.0710922133030811	1.02693249280517	-3.15400561093548	0.601420526000496	0.42467462914449	0.507268483801848	0.957058269737683	1.51132825975693	-0.479939949807163
PLEKHO1	0.93206678759157	0.641939766000764	1.73831315791975	1.47468172311883	1.23791704202362	0.678632494180201	1.624884813573	0.564551982103131	1.92221534223534	1.80098020698718	1.73723994825833	0.98311080800309
PLEKHO2	3.65146954008136	3.28780071937758	3.42839785718045	3.61605895171698	3.94561942215805	4.03672576588222	3.69735895253062	2.92276954575436	3.6020283789265	3.710044520514	4.19913909714138	3.42550550598051
PLEKHS1	9.08952363437541	8.69146102428663	8.87734815306399	8.68527906699534	9.25889305862154	9.6190246377189	9.60738391662735	9.38253966386723	10.0513424688833	9.28229934258147	10.1538365660874	10.1802325068542
PLET1	-2.55411584105492	-3.15400561093548	-2.4545599573671	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.29725687659454	-3.15400561093547	-2.14141950301772	-3.15400561093548	-3.15400561093547
PLG	-1.80531864739993	-3.15400561093548	-2.4545599573671	-1.29101337848824	-1.87414150740527	-1.62168779485354	-2.18173480246917	-3.15400561093548	-1.46721553688449	-3.15400561093548	-1.61211323088715	-2.23025394200085
PLGLB1	2.19299589282127	1.70037519106153	1.67638922442374	0.918587341272218	1.13627822110997	-3.15400561093548	1.52006625234146	-0.249498336564575	-0.0217765338962796	-0.964549375078455	-0.123827220454726	-1.67163015057421
PLGLB2	0.207876939729987	1.37080621089235	0.786091236196285	1.52506486111143	1.88581695458205	2.81918599094177	-1.60613508077251	1.11251350446996	-0.0217765338962796	1.29616637364346	0.371398099673889	1.9603229894122
PLGRKT	3.9827579974269	4.13337141935718	4.33327075500092	4.33012370474002	4.10207211616259	3.76316882962289	4.79864294157772	4.8255355444681	4.86591665673294	4.61240862699511	4.42508632252296	4.56952813246105
PLIN1	0.587398626554116	-0.15726790405105	0.129076057558219	-1.12642134260702	0.241204407588812	0.233151291027004	-1.02744836093529	-0.505266040036655	-3.15400561093547	-1.13516738657939	-1.87078230047805	-3.15400561093547
PLIN2	5.36997867236676	5.63017645808853	5.61159865637992	5.6788474346455	5.39376069708776	5.35771211617864	5.49403308201363	5.19557183179842	5.2026931494724	5.39846742101313	4.91041804257227	5.07344190362843
PLIN3	6.08991879315258	5.89002563780152	6.07613340527916	6.00819060176086	5.9884170392155	6.23197130874184	5.96251904804799	5.76704143966101	6.26505705265938	6.48389451630363	6.29274109792394	5.83291792852987
PLIN5	2.15597295861595	2.75475622004054	2.4980958036337	2.64068778215449	2.36166413518185	2.94401021122394	3.16571983212816	3.56863632830497	2.9596621570174	3.39434960798435	3.10365743718307	3.02221430451888
PLK1	2.82034223788769	2.42267453798361	2.60167943007703	2.18812956737624	2.53142131649129	2.81918599094177	3.00992737687994	2.9485378209684	3.80867447169053	2.59850932106664	2.84797993172108	2.49955070709276
PLK2	7.53008622217816	7.75446583428677	7.98455873958645	8.30102393600158	8.16941222247336	7.65380675710144	9.04296531293679	9.77763788909187	9.51442154743432	9.61977113164603	9.61053002320015	9.415590978855
PLK3	2.17460318436201	2.25043812003374	2.34729117469625	1.64382378725158	1.84344438592297	3.00895759576352	3.03867124987321	2.81483147845182	3.54152988354264	3.33838251903414	3.11264105349437	3.03113475003189
PLK4	-3.15400561093548	2.47057614668059	1.67638922442374	2.24935109343825	2.62194213709588	-0.165016883349381	2.76817861229855	2.16524097053251	3.07086275373027	0.392457487966939	2.7592337217255	2.81056356087372
PLK5	-3.15400561093548	-3.15400561093548	-3.15400561093548	-2.24388355770001	-1.87414150740527	-2.44839575428493	-3.15400561093548	-2.66294651762884	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
